match_id,season,match_round,match_date,home_club_id,away_club_id,home_tier,away_tier,venue,total_capacity,is_derby,home_position,away_position,home_points,away_points,match_stakes_score,match_stakes_label,title_score,top4_score,relegation_score,euro_score,games_remaining,urgency,tv_slot,tv_slot_encoded,weather_severity_score,festive_fixture,european_midweek_fatigue,home_form_score,away_form_score,manager_new_bonus,star_power_index,away_distance_km,attribute_wtp_score,overall_fill_rate,excess_demand_ratio,total_tickets_sold,st_tickets_sold,booking_curve_archetype,velocity_T14,velocity_T7,result,home_goals,away_goals
MCI_AVL_2022-23,2022-23,7,2022-09-17,MCI,AVL,big_six,established_mid,Etihad Stadium,53400,False,6,10,14,7,0.23192830135835318,Standard,0.23192830135835318,0.1926999164112566,0.0,0.13527027027027028,32,0.24594594594594596,Sunday 14:00,2,0,False,False,0.8316604999999999,0.31714549999999986,False,6,53,0.4727012067323871,1.0,1.017,53933,43788,Consistent Gradual,0.525,0.69,H,2,2
LIV_MUN_2022-23,2022-23,7,2022-09-17,LIV,MUN,big_six,big_six,Anfield,61276,True,5,1,15,16,0.24467161461980116,Standard,0.24467161461980116,0.19675675675675677,0.0,0.0,32,0.24594594594594596,Sunday 16:30,3,0,False,False,0.7941754999999999,0.8361754999999997,False,7,379,0.5239366075106817,1.0,1.1,64337,55148,Immediate Sellout,1.0,1.0,H,2,0
CHE_TOT_2022-23,2022-23,7,2022-09-17,CHE,TOT,big_six,big_six,Stamford Bridge,40834,True,2,7,16,11,0.23957428931522198,Standard,0.23957428931522198,0.19675675675675677,0.0,0.13527027027027028,32,0.24594594594594596,Saturday 12:30,4,0,False,False,0.8676754999999998,0.5162254999999999,False,6,184,0.4011541626186088,1.0,1.1,40423,32667,Immediate Sellout,1.0,1.0,D,1,1
CPL_ARS_2022-23,2022-23,8,2022-09-24,CPL,ARS,established_mid,big_six,Selhurst Park,25486,False,12,1,8,19,0.25437201907790147,Standard,0.25437201907790147,0.21621621621621623,0.0,0.0,31,0.2702702702702703,Saturday 15:00,1,1,False,False,0.6446271499999999,0.9073728499999998,False,5,269,0.4520145670417869,0.882,0.882,24643,15291,Early Surge,0.839,0.937,A,0,2
FUL_EVE_2022-23,2022-23,8,2022-09-24,FUL,EVE,established_mid,smaller_club,Craven Cottage,29600,False,4,17,17,3,0.2442549501373031,Standard,0.2442549501373031,0.21621621621621623,0.17567567567567569,0.0,31,0.2702702702702703,Saturday 15:00,1,1,False,False,0.7728078499999997,0.18817714999999996,False,2,31,0.6433891289641365,0.617,0.617,24281,16280,Flat/Slow,0.47,0.574,H,3,0
WOL_BRE_2022-23,2022-23,8,2022-09-24,WOL,BRE,established_mid,smaller_club,Molineux,32050,False,10,15,8,6,0.23558317675964735,Standard,0.23558317675964735,0.0,0.17006900517538817,0.14232317423806787,31,0.2702702702702703,Saturday 17:30,3,0,False,False,0.6278376499999999,0.2910771499999999,False,2,326,0.46013917943407173,0.679,0.679,28064,19230,Flat/Slow,0.47,0.574,H,0,0
BHA_NFO_2022-23,2022-23,8,2022-09-24,BHA,NFO,established_mid,smaller_club,Amex Stadium,31800,False,8,14,11,7,0.24136435901141784,Standard,0.24136435901141784,0.0,0.16820011500862567,0.14706728004600347,31,0.2702702702702703,Saturday 12:30,4,1,False,False,0.5383428499999999,0.5040771499999999,False,3,244,0.7872706487596577,0.776,0.776,29164,20670,Flat/Slow,0.47,0.574,A,0,0
WHU_LEI_2022-23,2022-23,8,2022-09-24,WHU,LEI,established_mid,smaller_club,London Stadium,62500,False,19,18,2,3,0.22850122850122848,Standard,0.22257551669316375,0.0,0.22850122850122848,0.0,31,0.2702702702702703,Saturday 12:30,4,1,False,False,0.22719214999999995,0.22283764999999994,False,3,19,0.5089783164264157,0.699,0.699,55502,36250,Flat/Slow,0.47,0.574,H,0,2
NEW_BOU_2022-23,2022-23,8,2022-09-24,NEW,BOU,established_mid,smaller_club,St. James Park,52305,False,9,20,9,2,0.23124729007081948,Standard,0.23124729007081948,0.0,0.17380678550891318,0.14390454284071308,31,0.2702702702702703,Sunday 16:30,3,1,False,False,0.39059734999999995,0.21638764999999996,False,2,123,0.4177331406969231,0.838,0.838,50264,36613,Flat/Slow,0.47,0.574,D,1,1
AVL_IPS_2022-23,2022-23,8,2022-09-24,AVL,IPS,established_mid,smaller_club,Villa Park,42682,False,13,16,7,4,0.23124729007081948,Standard,0.23124729007081948,0.0,0.17380678550891318,0.0,31,0.2702702702702703,Saturday 17:30,3,0,False,False,0.2220018499999999,0.26320714999999995,False,2,126,0.5378506727260064,0.716,0.716,38580,26462,Flat/Slow,0.47,0.574,H,0,1
MUN_SOU_2022-23,2022-23,8,2022-09-24,MUN,SOU,big_six,smaller_club,Old Trafford,74310,False,6,11,16,8,0.2500361323890736,Standard,0.2500361323890736,0.21391604370327777,0.0,0.14864864864864866,31,0.2702702702702703,Saturday 15:00,1,1,False,True,0.5853228499999997,0.39131764999999996,False,3,229,0.4939256227526857,0.889,0.889,74119,63163,Flat/Slow,0.47,0.574,H,3,1
TOT_MCI_2022-23,2022-23,8,2022-09-24,TOT,MCI,big_six,big_six,Tottenham Hotspur Stadium,62850,False,7,5,12,17,0.2572626102037867,Standard,0.2572626102037867,0.21621621621621623,0.0,0.14864864864864866,31,0.2702702702702703,Saturday 12:30,4,0,False,True,0.5113578499999999,0.88216235,False,7,444,0.8932373107510647,1.0,1.1,63476,52165,Immediate Sellout,1.0,1.0,A,0,1
CHE_LIV_2022-23,2022-23,8,2022-09-24,CHE,LIV,big_six,big_six,Stamford Bridge,40834,False,3,2,17,18,0.26593438358144245,Standard,0.26593438358144245,0.21621621621621623,0.0,0.0,31,0.2702702702702703,Saturday 12:30,4,1,False,True,0.7573728499999999,0.8559228499999998,False,7,74,0.7233418295942045,1.0,1.1,40423,32667,Immediate Sellout,1.0,1.0,H,1,2
ARS_FUL_2022-23,2022-23,9,2022-10-01,ARS,FUL,big_six,established_mid,Emirates Stadium,60704,False,1,3,22,20,0.2913394057040466,Standard,0.2913394057040466,0.23567567567567568,0.0,0.0,30,0.2945945945945946,Monday 20:00,2,1,False,False,0.9351609949999997,0.8409654949999998,False,5,53,0.698319680758291,0.918,0.918,62487,53419,Consistent Gradual,0.525,0.69,H,4,2
CPL_WOL_2022-23,2022-23,9,2022-10-01,CPL,WOL,established_mid,established_mid,Selhurst Park,25486,False,14,8,8,11,0.2539047334627445,Standard,0.2539047334627445,0.0,0.18096525096525098,0.16024651024651027,30,0.2945945945945946,Saturday 15:00,1,2,False,False,0.4512390049999999,0.7394863549999999,False,2,385,0.7668347268903744,0.711,0.711,22870,15291,Consistent Gradual,0.525,0.69,D,1,1
EVE_BHA_2022-23,2022-23,9,2022-10-01,EVE,BHA,smaller_club,established_mid,Goodison Park,39414,False,18,9,3,11,0.24576676123637448,Standard,0.24576676123637448,0.0,0.19148648648648647,0.16024651024651027,30,0.2945945945945946,Saturday 15:00,1,1,False,False,0.13172400499999995,0.3768399949999999,False,3,174,0.6649614134546977,0.772,0.772,36610,25619,Consistent Gradual,0.525,0.69,A,2,0
BRE_WHU_2022-23,2022-23,9,2022-10-01,BRE,WHU,smaller_club,established_mid,Gtech Community Stadium,17250,False,15,16,6,5,0.24348812901299086,Standard,0.2408839779005525,0.0,0.24348812901299086,0.0,30,0.2945945945945946,Saturday 15:00,1,2,False,False,0.2037540049999999,0.459034505,False,3,371,0.819140137764166,0.671,0.671,14365,9487,Consistent Gradual,0.525,0.69,H,1,0
NFO_NEW_2022-23,2022-23,9,2022-10-01,NFO,NEW,smaller_club,established_mid,City Ground,30445,False,11,12,10,10,0.2555323279080185,Standard,0.2555323279080185,0.0,0.0,0.0,30,0.2945945945945946,Saturday 17:30,3,2,False,False,0.6528540049999998,0.42341814499999997,False,3,360,0.5514834386338276,0.705,0.705,26816,17658,Consistent Gradual,0.525,0.69,H,3,2
LEI_AVL_2022-23,2022-23,9,2022-10-01,LEI,AVL,smaller_club,established_mid,King Power Stadium,32261,True,20,10,3,10,0.24413916679110048,Standard,0.24413916679110048,0.0,0.19148648648648647,0.1584659934659935,30,0.2945945945945946,Sunday 14:00,2,2,False,False,0.15598635499999994,0.45540129499999993,False,3,5,0.6796052285703065,0.942,0.942,31862,19356,Consistent Gradual,0.525,0.69,D,1,1
BOU_MUN_2022-23,2022-23,9,2022-10-01,BOU,MUN,smaller_club,big_six,Vitality Stadium,11307,False,19,5,3,19,0.2587875167985665,Standard,0.2587875167985665,0.2330858330858331,0.19148648648648647,0.0,30,0.2945945945945946,Saturday 15:00,1,2,False,False,0.301471355,0.7097259949999998,False,3,21,0.5577856784327289,0.764,0.764,9749,5653,Early Surge,0.839,0.937,A,2,1
IPS_TOT_2022-23,2022-23,9,2022-10-01,IPS,TOT,smaller_club,big_six,Portman Road,30000,False,17,7,4,12,0.2490219501269225,Standard,0.2490219501269225,0.0,0.18938223938223941,0.16202702702702704,30,0.2945945945945946,Saturday 15:00,1,2,False,False,0.18424500499999996,0.3579504949999999,False,3,83,0.5818889334595597,0.728,0.728,26666,16500,Early Surge,0.839,0.937,A,2,2
SOU_CHE_2022-23,2022-23,9,2022-10-01,SOU,CHE,smaller_club,big_six,St. Mary's Stadium,32384,False,13,2,8,20,0.2685530834702105,Standard,0.2685530834702105,0.23567567567567568,0.0,0.0,30,0.2945945945945946,Saturday 12:30,4,2,False,False,0.27392235499999995,0.830160995,False,3,262,0.5952235468955518,0.776,0.776,29353,17811,Early Surge,0.839,0.937,A,2,2
MCI_LIV_2022-23,2022-23,9,2022-10-01,MCI,LIV,big_six,big_six,Etihad Stadium,53400,True,4,6,20,18,0.28482902792295056,Standard,0.28482902792295056,0.23567567567567568,0.0,0.16202702702702704,30,0.2945945945945946,Sunday 16:30,3,2,False,False,0.9175136449999999,0.5991459949999998,False,8,180,0.8411518852206465,1.0,1.1,53933,43788,Immediate Sellout,1.0,1.0,D,1,1
WOL_ARS_2022-23,2022-23,10,2022-10-08,WOL,ARS,established_mid,big_six,Molineux,32050,False,10,1,12,25,0.29522779922779924,Standard,0.29522779922779924,0.25513513513513514,0.0,0.17540540540540542,29,0.31891891891891894,Monday 20:00,2,1,False,False,0.6676404484999999,0.9546126964999997,False,5,177,0.5707203189013702,0.834,0.834,30417,19230,Early Surge,0.839,0.937,H,3,2
BHA_FUL_2022-23,2022-23,10,2022-10-08,BHA,FUL,established_mid,established_mid,Amex Stadium,31800,False,8,5,14,20,0.2897606177606178,Standard,0.2897606177606178,0.2522358722358723,0.0,0.17540540540540542,29,0.31891891891891894,Saturday 15:00,1,1,False,False,0.5637879964999999,0.5886758464999998,False,3,142,0.5840303237988904,0.823,0.823,29462,20670,Consistent Gradual,0.525,0.69,H,2,1
WHU_CPL_2022-23,2022-23,10,2022-10-08,WHU,CPL,established_mid,established_mid,London Stadium,62500,False,16,13,5,9,0.25331274131274134,Standard,0.25331274131274134,0.0,0.20494164619164623,0.0,29,0.31891891891891894,Monday 20:00,2,1,False,False,0.3213241535,0.46586730349999994,False,3,114,0.7965193155049349,0.682,0.682,54362,36250,Consistent Gradual,0.525,0.69,D,0,0
NEW_EVE_2022-23,2022-23,10,2022-10-08,NEW,EVE,established_mid,smaller_club,St. James Park,52305,False,12,19,10,3,0.2514903474903475,Standard,0.2514903474903475,0.0,0.20494164619164623,0.0,29,0.31891891891891894,Sunday 14:00,2,1,False,False,0.29639270149999997,0.09220680349999996,False,3,224,0.6607126082103807,0.792,0.792,49517,36613,Flat/Slow,0.47,0.574,H,1,0
AVL_BRE_2022-23,2022-23,10,2022-10-08,AVL,BRE,established_mid,smaller_club,Villa Park,42682,False,11,14,11,9,0.26424710424710424,Standard,0.26424710424710424,0.0,0.1955190417690418,0.0,29,0.31891891891891894,Saturday 15:00,1,2,False,False,0.4687809064999999,0.4426278034999999,False,3,254,0.8899249080334692,0.66,0.66,37811,26462,Flat/Slow,0.47,0.574,H,3,2
MUN_NFO_2022-23,2022-23,10,2022-10-08,MUN,NFO,big_six,smaller_club,Old Trafford,74310,False,3,9,22,13,0.2915830115830116,Standard,0.2915830115830116,0.25513513513513514,0.0,0.17540540540540542,29,0.31891891891891894,Monday 20:00,2,2,False,False,0.7968081964999998,0.7569978034999998,False,4,266,0.4395543123061643,0.747,0.747,72735,63163,Flat/Slow,0.47,0.574,D,2,2
TOT_LEI_2022-23,2022-23,10,2022-10-08,TOT,LEI,big_six,smaller_club,Tottenham Hotspur Stadium,62850,False,7,18,15,4,0.26242471042471044,Standard,0.26242471042471044,0.0,0.20729729729729732,0.17540540540540542,29,0.31891891891891894,Friday 20:00,2,1,False,False,0.5505653465,0.25919044849999995,False,4,265,0.7175399298768017,0.846,0.846,61890,52165,Flat/Slow,0.47,0.574,H,1,0
CHE_BOU_2022-23,2022-23,10,2022-10-08,CHE,BOU,big_six,smaller_club,Stamford Bridge,40834,False,2,20,23,3,0.2751814671814672,Standard,0.2751814671814672,0.25513513513513514,0.20494164619164623,0.0,29,0.31891891891891894,Monday 20:00,2,2,False,False,0.8811126965,0.21102994849999998,False,3,139,0.7202180783331136,0.716,0.716,38322,32667,Flat/Slow,0.47,0.574,H,2,1
LIV_IPS_2022-23,2022-23,10,2022-10-08,LIV,IPS,big_six,smaller_club,Anfield,61276,False,6,17,19,4,0.26971428571428574,Standard,0.26971428571428574,0.24933660933660937,0.20729729729729732,0.17540540540540542,29,0.31891891891891894,Saturday 15:00,1,2,False,False,0.5694021964999998,0.12897150349999997,False,4,209,0.6446508492983131,0.829,0.829,62742,55148,Flat/Slow,0.47,0.574,H,4,0
MCI_SOU_2022-23,2022-23,10,2022-10-08,MCI,SOU,big_six,smaller_club,Etihad Stadium,53400,False,4,15,21,8,0.2806486486486487,Standard,0.2806486486486487,0.25513513513513514,0.1978746928746929,0.0,29,0.31891891891891894,Midweek Tue/Wed 20:00,2,2,False,False,0.7922595514999999,0.19174564849999995,False,4,39,0.5142949568340662,0.82,0.82,52275,43788,Flat/Slow,0.47,0.574,H,2,1
ARS_BHA_2022-23,2022-23,11,2022-10-15,ARS,BHA,big_six,established_mid,Emirates Stadium,60704,False,2,8,25,17,0.3229329921637614,European Spot,0.3229329921637614,0.2745945945945946,0.0,0.18878378378378383,28,0.3432432432432433,Sunday 16:30,3,2,False,False,0.6682288875499998,0.6946515975499998,False,6,373,0.5697337555284239,1.0,1.1,63130,53419,Consistent Gradual,0.525,0.69,H,2,0
WOL_WHU_2022-23,2022-23,11,2022-10-15,WOL,WHU,established_mid,established_mid,Molineux,32050,False,9,16,15,6,0.2802814648968495,Standard,0.2802814648968495,0.0,0.21785850556438796,0.18212082670906204,28,0.3432432432432433,Saturday 15:00,1,2,False,False,0.7673483139499999,0.37492690744999996,False,3,216,0.7563072960824366,0.73,0.73,28785,19230,Consistent Gradual,0.525,0.69,H,2,0
FUL_NEW_2022-23,2022-23,11,2022-10-15,FUL,NEW,established_mid,established_mid,Craven Cottage,29600,False,6,12,20,13,0.3046537661922278,European Spot,0.3046537661922278,0.2649030206677266,0.0,0.18878378378378383,28,0.3432432432432433,Monday 20:00,2,1,False,False,0.41207309254999985,0.50747489105,False,3,132,0.8403561971927196,0.716,0.716,25522,16280,Consistent Gradual,0.525,0.69,D,2,2
CPL_AVL_2022-23,2022-23,11,2022-10-15,CPL,AVL,established_mid,established_mid,Selhurst Park,25486,False,13,10,10,14,0.28637454022069414,Standard,0.28637454022069414,0.0,0.0,0.1798998410174881,28,0.3432432432432433,Sunday 14:00,2,1,False,False,0.4761071124499999,0.62814663455,False,3,387,0.40638465946195473,0.756,0.756,23142,15291,Consistent Gradual,0.525,0.69,A,1,0
EVE_MUN_2022-23,2022-23,11,2022-10-15,EVE,MUN,smaller_club,big_six,Goodison Park,39414,False,19,4,3,23,0.2904365904365905,Standard,0.2904365904365905,0.2745945945945946,0.22048330683624806,0.0,28,0.3432432432432433,Monday 20:00,2,2,False,False,0.06454476244999997,0.7077657375499998,False,4,161,0.4361546945955365,0.811,0.811,37531,25619,Early Surge,0.839,0.937,D,0,0
BRE_TOT_2022-23,2022-23,11,2022-10-15,BRE,TOT,smaller_club,big_six,Gtech Community Stadium,17250,False,14,7,9,18,0.29246761554453865,Standard,0.29246761554453865,0.0,0.20998410174880766,0.18878378378378383,28,0.3432432432432433,Saturday 15:00,1,1,False,False,0.30983946244999994,0.6853957425499999,False,4,8,0.4969751147156187,0.833,0.833,15583,9487,Early Surge,0.839,0.937,A,0,3
NFO_CHE_2022-23,2022-23,11,2022-10-15,NFO,CHE,smaller_club,big_six,City Ground,30445,False,11,1,14,26,0.3188709419478651,European Spot,0.3188709419478651,0.2745945945945946,0.0,0.0,28,0.3432432432432433,Midweek Tue/Wed 20:00,2,1,False,False,0.6798984624499999,0.91677888755,False,4,275,0.6152844954596565,0.945,0.945,29761,17658,Early Surge,0.839,0.937,A,1,3
LEI_LIV_2022-23,2022-23,11,2022-10-15,LEI,LIV,smaller_club,big_six,King Power Stadium,32261,False,18,5,4,22,0.2904365904365905,Standard,0.2904365904365905,0.27136406995230533,0.22310810810810813,0.0,28,0.3432432432432433,Saturday 15:00,1,2,False,False,0.18143331394999995,0.6985815375499997,False,5,19,0.782034993669503,0.846,0.846,30495,19356,Early Surge,0.839,0.937,H,3,1
BOU_MCI_2022-23,2022-23,11,2022-10-15,BOU,MCI,smaller_club,big_six,Vitality Stadium,11307,False,20,3,3,24,0.29246761554453865,Standard,0.29246761554453865,0.2745945945945946,0.22048330683624806,0.0,28,0.3432432432432433,Saturday 15:00,1,1,False,False,0.14772096394999998,0.85458168605,False,4,409,0.7586336950669801,0.796,0.796,9774,5653,Early Surge,0.839,0.937,A,2,3
IPS_SOU_2022-23,2022-23,11,2022-10-15,IPS,SOU,smaller_club,smaller_club,Portman Road,30000,False,17,15,4,8,0.284851271389733,Standard,0.2620022389253159,0.0,0.284851271389733,0.0,28,0.3432432432432433,Saturday 15:00,1,2,False,False,0.09028005244999998,0.13422195394999994,False,0,361,0.565956842555222,0.525,0.525,24139,16500,Flat/Slow,0.47,0.574,D,2,2
WHU_ARS_2022-23,2022-23,12,2022-10-22,WHU,ARS,established_mid,big_six,London Stadium,62500,False,17,2,6,28,0.31344718952080913,European Spot,0.31344718952080913,0.2940540540540541,0.2360052735662492,0.0,27,0.3675675675675676,Saturday 15:00,1,1,False,False,0.26244883521499995,0.7677602212849998,False,6,140,0.44157714484287763,0.953,0.953,61992,36250,Early Surge,0.839,0.937,A,1,4
NEW_BHA_2022-23,2022-23,12,2022-10-22,NEW,BHA,established_mid,established_mid,St. James Park,52305,False,12,10,14,17,0.3066821422649644,European Spot,0.3066821422649644,0.0,0.0,0.19230059327620305,27,0.3675675675675676,Saturday 15:00,1,1,False,False,0.505232423735,0.48625611828499987,False,4,141,0.5287828775907031,0.978,0.978,52359,36613,Consistent Gradual,0.525,0.69,D,1,1
AVL_WOL_2022-23,2022-23,12,2022-10-22,AVL,WOL,established_mid,established_mid,Villa Park,42682,True,9,8,17,18,0.31570220527275744,European Spot,0.31570220527275744,0.0,0.0,0.19476598549769283,27,0.3675675675675676,Monday 20:00,2,1,False,False,0.7397026441849999,0.8371438197649999,False,3,338,0.8638225308179212,1.0,1.037,43063,26462,Consistent Gradual,0.525,0.69,D,1,1
MUN_FUL_2022-23,2022-23,12,2022-10-22,MUN,FUL,big_six,established_mid,Old Trafford,74310,False,4,7,24,21,0.33825236279224014,European Spot,0.33825236279224014,0.2940540540540541,0.0,0.20216216216216218,27,0.3675675675675676,Saturday 15:00,1,1,False,True,0.6454360162849998,0.4384511647849999,False,4,333,0.5087410756208091,1.0,1.1,75793,63163,Consistent Gradual,0.525,0.69,H,1,1
TOT_CPL_2022-23,2022-23,12,2022-10-22,TOT,CPL,big_six,established_mid,Tottenham Hotspur Stadium,62850,False,6,13,21,10,0.3066821422649644,European Spot,0.3066821422649644,0.283295978905735,0.0,0.20216216216216218,27,0.3675675675675676,Sunday 16:30,3,1,False,True,0.7797770197849999,0.33327497871499995,False,4,279,0.8668675377685819,1.0,1.1,63476,52165,Consistent Gradual,0.525,0.69,H,1,2
CHE_EVE_2022-23,2022-23,12,2022-10-22,CHE,EVE,big_six,smaller_club,Stamford Bridge,40834,False,1,19,29,4,0.3111921737688609,European Spot,0.3111921737688609,0.2940540540540541,0.2360052735662492,0.0,27,0.3675675675675676,Monday 20:00,2,1,False,True,0.9417452212849999,0.19518133371499996,False,4,378,0.6429638514846733,0.847,0.847,39326,32667,Consistent Gradual,0.525,0.69,H,2,0
LIV_BRE_2022-23,2022-23,12,2022-10-22,LIV,BRE,big_six,smaller_club,Anfield,61276,False,5,15,22,9,0.3066821422649644,European Spot,0.3066821422649644,0.2868820039551747,0.22726433750823996,0.0,27,0.3675675675675676,Saturday 15:00,1,2,False,False,0.4890070762849998,0.21688762371499995,False,5,332,0.7937814947205776,0.895,0.895,63097,55148,Consistent Gradual,0.525,0.69,D,2,2
MCI_NFO_2022-23,2022-23,12,2022-10-22,MCI,NFO,big_six,smaller_club,Etihad Stadium,53400,False,3,11,27,14,0.32923229978444707,European Spot,0.32923229978444707,0.2940540540540541,0.0,0.0,27,0.3675675675675676,Monday 20:00,2,2,False,True,0.898207180235,0.47592892371499984,False,5,205,0.8432632567061855,0.838,0.838,52193,43788,Consistent Gradual,0.525,0.69,D,3,3
SOU_LEI_2022-23,2022-23,12,2022-10-22,SOU,LEI,smaller_club,smaller_club,St. Mary's Stadium,32384,False,14,16,9,7,0.30093185209749623,European Spot,0.2728569059857403,0.0,0.30093185209749623,0.0,27,0.3675675675675676,Saturday 15:00,1,1,False,False,0.24395536776499993,0.42700331976499994,False,1,196,0.7658320905867368,0.572,0.572,26026,17811,Consistent Gradual,0.525,0.69,A,1,2
IPS_BOU_2022-23,2022-23,12,2022-10-22,IPS,BOU,smaller_club,smaller_club,Portman Road,30000,False,18,20,5,3,0.30859890565412035,European Spot,0.25481677997015423,0.0,0.30859890565412035,0.0,27,0.3675675675675676,Sunday 14:00,2,1,False,False,0.21319603671499998,0.10340467476499998,False,0,161,0.719042635972655,0.602,0.602,25142,16500,Consistent Gradual,0.525,0.69,A,1,0
ARS_NEW_2022-23,2022-23,13,2022-10-29,ARS,NEW,big_six,established_mid,Emirates Stadium,60704,False,2,12,31,15,0.3469616112928215,European Spot,0.3469616112928215,0.31351351351351353,0.0,0.0,26,0.3918918918918919,Sunday 16:30,3,1,False,False,0.8374321548994998,0.5036626966144999,False,6,85,0.6717103269305958,1.0,1.1,63130,53419,Consistent Gradual,0.525,0.69,H,3,0
WHU_AVL_2022-23,2022-23,13,2022-10-29,WHU,AVL,established_mid,established_mid,London Stadium,62500,False,18,9,6,18,0.2920468238939577,Standard,0.2920468238939577,0.0,0.25472972972972974,0.20735545672254535,26,0.3918918918918919,Saturday 15:00,1,2,False,False,0.18371418465049996,0.6677918509294999,False,4,233,0.8032812328559291,0.711,0.711,55596,36250,Consistent Gradual,0.525,0.69,H,0,0
BHA_MUN_2022-23,2022-23,13,2022-10-29,BHA,MUN,established_mid,big_six,Amex Stadium,31800,False,10,4,18,27,0.34446548459287313,European Spot,0.34446548459287313,0.31351351351351353,0.0,0.21554054054054056,26,0.3918918918918919,Monday 20:00,2,2,False,False,0.49037928279949994,0.7518052113994997,False,5,320,0.6926598622494808,0.934,0.934,30457,20670,Early Surge,0.839,0.937,H,4,1
